Root,Serial,Word,Guideword,Level,Part of Speech,Topic
-,-,from,POSITION,B2,preposition,describing things
-,-,from,PREVENTING,B2,preposition,-
-,-,frost,-,B2,noun,natural world
-,-,frustration,-,B2,noun,people: personality
-,-,full,FOOD,B2,adjective,food and drink
-,-,function,PURPOSE,B2,noun,-
-,-,functional,-,B2,adjective,-
-,-,funeral,-,B2,noun,relationships
-,-,furious,-,B2,adjective,people: personality
-,-,furiously,-,B2,adverb,people: personality
-,-,further,MORE,B2,adverb,-
-,-,furthermore,-,B2,adverb,communication
-,-,gambling,-,B2,noun,-
-,-,gang,YOUNG PEOPLE,B2,noun,relationships
-,-,gang,CRIMINALS,B2,noun,crime
-,-,gap,ABSENT THING,B2,noun,-
-,-,gap,DIFFERENCE,B2,noun,-
-,-,gap,TIME,B2,noun,-
-,-,gardening,-,B2,noun,-
-,-,gardener,-,B2,noun,-
-,-,gas,SUBSTANCE,B2,noun,natural world
-,-,gather,COME TOGETHER,B2,verb,people: actions
-,-,gather,COLLECT,B2,verb,people: actions
-,-,gear,VEHICLE PART,B2,noun,travel
-,-,gear,EQUIPMENT,B2,noun,clothes
-,-,gender,SEX,B2,noun,people: appearance
-,-,gender,GRAMMAR,B2,noun,-
-,-,general,MOST PEOPLE,B2,adjective,-
-,-,general,NOT LIMITED,B2,adjective,-
-,-,generally,AS A WHOLE,B2,adverb,communication
-,-,generally,BY MOST PEOPLE,B2,adverb,communication
-,-,generate,CREATE,B2,verb,-
-,-,generate,MAKE ENERGY,B2,verb,technology
-,-,generation,TIME,B2,noun,-
-,-,generation,ENERGY,B2,noun,technology
-,-,generation,PRODUCT,B2,noun,-
-,-,generosity,-,B2,noun,people: personality
-,-,generously,-,B2,adverb,people: personality
-,-,genetics,-,B2,noun,"body and health, education"
-,-,gentleman,-,B2,noun,people: personality
-,-,gently,-,B2,adverb,people: personality
-,-,genuine,REAL,B2,adjective,describing things
-,-,genuinely,-,B2,adverb,-
-,-,get,UNDERSTAND/HEAR,B2,verb,-
-,-,glad,WILLING,B2,adjective,-
-,-,glance,QUICK LOOK,B2,noun,people: actions
-,-,global,-,B2,adjective,natural world
-,-,globally,-,B2,adverb,natural world
-,-,global warming,-,B2,noun,natural world
-,-,go,SONG,B2,verb,arts and media
-,-,go,TIME,B2,verb,-
-,-,go,ATTEMPT,B2,noun,people: actions
-,-,god,SPIRIT,B2,noun,-
-,-,golden,SPECIAL,B2,adjective,-
-,-,good,HELP,B2,noun,-
-,-,Google,-,B2,verb,technology
-,-,gossip,-,B2,noun,communication
-,-,gossip,-,B2,verb,communication
-,-,govern,-,B2,verb,"people: actions, politics"
-,-,government,PROCESS,B2,noun,politics
-,-,grab,TAKE QUICKLY,B2,verb,-
-,-,gradually,-,B2,adverb,-
-,-,gradual,-,B2,adjective,-
-,-,graduate,-,B2,noun,education
-,-,graduate,-,B2,verb,education
-,-,grant,GIVE,B2,verb,communication
-,-,graph,-,B2,noun,communication
-,-,grave,-,B2,noun,-
-,-,great,IMPORTANT,B2,adjective,-
-,-,greatly,-,B2,adverb,communication
-,-,greatness,-,B2,noun,people: personality
-,-,greedy,-,B2,adjective,people: personality
-,-,green,ENVIRONMENT,B2,adjective,natural world
-,-,grey,WEATHER,B2,adjective,-
-,-,grief,SADNESS,B2,noun,people: personality
-,-,grip,HOLD,B2,verb,people: actions
-,-,grip,HOLD,B2,noun,people: actions
-,-,ground,SOIL,B2,noun,natural world
-,-,growing,-,B2,adjective,describing things
-,-,grown-up,-,B2,noun,people: appearance
-,-,grown-up,-,B2,adjective,people: appearance
-,-,growth,-,B2,noun,-
-,-,guarantee,-,B2,verb,communication
-,-,guarantee,-,B2,noun,shopping
-,-,guard,PROTECT,B2,verb,people: actions
-,-,guard,WATCH,B2,verb,people: actions
-,-,guest,TV,B2,noun,arts and media
-,-,guidance,-,B2,noun,communication
-,-,guilt,FEELING,B2,noun,people: personality
-,-,guilt,ILLEGAL,B2,noun,crime
-,-,guilty,RESPONSIBLE,B2,adjective,crime
-,-,gum,MOUTH,B2,noun,body and health
-,-,guts,BRAVERY,B2,noun,people: personality
-,-,gymnastic,-,B2,adjective,shopping
-,-,habit,BAD ACTIVITY,B2,noun,"body and health, people: actions"
-,-,hair,SINGLE PIECE,B2,noun,"body and health, people: appearance"
-,-,half,A LOT,B2,noun,describing things
-,-,hammer,-,B2,noun,-
-,-,handle,-,B2,noun,-
-,-,handout,-,B2,noun,communication
-,-,hang,KILL,B2,verb,"crime, people: actions"
-,-,happily,WILLING,B2,adverb,people: personality
-,-,hard,NOT KIND,B2,adjective,people: personality
-,-,hard drive,-,B2,noun,technology
-,-,hardly,CERTAINLY NOT,B2,adverb,communication
-,-,harm,HURT,B2,noun,-
-,-,hard-working,-,B2,adjective,-
-,-,harm,-,B2,verb,people: actions
-,-,harmful,-,B2,adjective,describing things
-,-,harmless,NO HARM,B2,adjective,describing things
-,-,harmony,PEACE,B2,noun,"people: personality, relationships"
-,-,harvest,-,B2,noun,natural world
-,-,haunt,MEMORY/FEELING,B2,verb,people: personality
-,-,haunt,GHOST,B2,verb,-
-,-,head,LEADER,B2,verb,work
-,-,headquarters,-,B2,noun,"buildings, work"
-,-,heal,-,B2,verb,body and health
-,-,heart,SHAPE,B2,noun,-
-,-,heaven,AFTER LIFE,B2,noun,-
-,-,heaven,SOMETHING NICE,B2,noun,-
-,-,hedge,-,B2,noun,natural world
-,-,heel,BODY PART,B2,noun,body and health
-,-,hell,RELIGION,B2,noun,-
-,-,hell,BAD EXPERIENCE,B2,noun,-
-,-,helmet,-,B2,noun,clothes
-,-,help,MAKE BETTER,B2,verb,-
-,-,help,THING THAT HELPS,B2,noun,-
-,-,helper,-,B2,noun,people: actions
-,-,here,AT THIS POINT,B2,adverb,-
-,-,herself,EMPHASIS,B2,pronoun,-
-,-,hesitate,PAUSE,B2,verb,people: actions
-,-,hidden,NOT KNOW ABOUT,B2,adjective,-
-,-,high,IMPORTANT,B2,adjective,describing things
-,-,highlight,-,B2,verb,communication
-,-,highlight,NOTICE,B2,verb,communication
-,-,highlight,-,B2,noun,-
-,-,highly,HIGH LEVEL,B2,adverb,-
-,-,high-tech,-,B2,adjective,technology
-,-,himself,EMPHASIS,B2,pronoun,-
-,-,hint,SUGGESTION,B2,noun,communication
-,-,hint,ADVICE,B2,noun,communication
-,-,hip,-,B2,noun,body and health
-,-,hire,EMPLOY,B2,verb,"people: actions, work"
-,-,hit,AFFECT,B2,verb,-
-,-,hit,INTERNET,B2,noun,technology
-,-,hi-tech,-,B2,adjective,technology
-,-,hold,PRISONER,B2,verb,"crime, people: actions"
-,-,hold,COMPETITION,B2,verb,shopping
-,-,hold,SUPPORT,B2,noun,people: actions
-,-,honestly,HONEST,B2,adverb,people: personality
-,-,honesty,QUALITY,B2,noun,people: personality
-,-,honour,RESPECT,B2,noun,people: personality
-,-,honour,PRIDE,B2,noun,people: personality
-,-,hood,-,B2,noun,clothes
-,-,hook,-,B2,noun,buildings
-,-,hopefully,HOPEFUL WAY,B2,adverb,people: personality
-,-,hopeless,BAD AT SOMETHING,B2,adjective,people: personality
-,-,horn,SOUND,B2,noun,travel
-,-,horror,FEELING,B2,noun,people: personality
-,-,host,PERSON,B2,noun,relationships
-,-,hourly,EVERY HOUR,B2,adjective,-
-,-,hourly,PER HOUR,B2,adjective,-
-,-,household,-,B2,noun,relationships
-,-,human rights,-,B2,noun,-
-,-,humour,-,B2,noun,people: personality
-,-,hunger,NOT ENOUGH FOOD,B2,noun,"body and health, food and drink"
-,-,hunt,SEARCH,B2,verb,people: actions
-,-,hunting,-,B2,noun,"people: actions, shopping"
-,-,hyphen,-,B2,noun,communication
-,-,icon,COMPUTER,B2,noun,technology
-,-,icon,FAMOUS PERSON/THING,B2,noun,-
-,-,icy,WITHOUT FEELING,B2,adjective,people: personality
-,-,idea,THOUGHT,B2,noun,people: personality
-,-,ideal,-,B2,adjective,describing things
-,-,ideally,PERFECTLY,B2,adverb,-
-,-,ideally,PERFECT SITUATION,B2,adverb,-
-,-,identical,-,B2,adjective,-
-,-,identify,RECOGNIZE,B2,verb,people: actions
-,-,identification,RECOGNIZING,B2,noun,people: actions
-,-,identify,DISCOVER,B2,verb,people: actions
-,-,identity,WHO SOMEONE IS,B2,noun,people: personality
-,-,identity,CHARACTERISTICS,B2,noun,-
-,-,idiom,-,B2,noun,communication
-,-,idiot,-,B2,noun,people: personality
-,-,if,WOULD/MIGHT/COULD HAVE,B2,conjunction,-
-,-,ignore,-,B2,verb,people: actions
-,-,illegal,-,B2,adjective,crime
-,-,illegally,-,B2,adverb,crime
-,-,illness,BEING ILL,B2,noun,body and health
-,-,illustrate,PICTURE,B2,verb,"arts and media, people: actions"
-,-,image,PUBLIC,B2,noun,people: personality
-,-,image,PICTURE,B2,noun,arts and media
-,-,imagine,SUPPOSE,B2,verb,-
-,-,immediate,WITHOUT WAITING,B2,adjective,-
-,-,immediate,IMPORTANT NOW,B2,adjective,-
-,-,immigrant,-,B2,noun,-
-,-,immigration,COMING INTO A COUNTRY,B2,noun,travel
-,-,immoral,-,B2,adjective,-
-,-,impact,EFFECT,B2,noun,-
-,-,impatient,EASILY ANNOYED,B2,adjective,people: personality
-,-,impatient,WANTING SOMETHING TO HAPPEN,B2,adjective,people: personality
-,-,impatiently,-,B2,adverb,people: personality
-,-,imperative,-,B2,noun,-
-,-,implement,-,B2,verb,people: actions
-,-,impolite,-,B2,adjective,people: personality
-,-,import,-,B2,verb,"shopping, work"
-,-,importantly,-,B2,adverb,-
-,-,impress,-,B2,verb,people: personality
-,-,impressed,-,B2,adjective,people: personality
-,-,impression,EFFECT,B2,noun,-
-,-,impression,OPINION,B2,noun,people: personality
-,-,impressive,-,B2,adjective,describing things
-,-,improved,-,B2,adjective,-
-,-,in,RESULT,B2,preposition,-
-,-,in,TRANSPORT,B2,adverb,travel
-,-,in,SENT,B2,adverb,-
-,-,inaccurate,-,B2,adjective,describing things
-,-,incident,-,B2,noun,-
-,-,income,-,B2,noun,"money, work"
-,-,inconvenient,-,B2,adjective,describing things
-,-,increase,RISE,B2,noun,describing things
-,-,increasingly,-,B2,adverb,-
-,-,incredible,NOT BELIEVE,B2,adjective,-
-,-,incredibly,EXTREMELY,B2,adverb,communication
-,-,independence,WITHOUT HELP,B2,noun,people: personality
-,-,independence,FREE STATE,B2,noun,politics
-,-,independent,NOT INFLUENCED,B2,adjective,-
-,-,independent,NOT RULED,B2,adjective,politics
-,-,independently,-,B2,adverb,-
-,-,indicate,SAY,B2,verb,communication
-,-,individual,PERSON,B2,noun,-
-,-,industrial,-,B2,adjective,work
-,-,industry,PRODUCTION,B2,noun,work
-,-,inexperienced,-,B2,adjective,people: personality
-,-,infection,-,B2,noun,body and health
-,-,inflation,-,B2,noun,money
-,-,influence,POWER,B2,noun,people: personality
-,-,influence,-,B2,verb,-
-,-,informal,-,B2,adjective,-
-,-,ingredient,SUCCESS,B2,noun,-
-,-,inhabitant,-,B2,noun,buildings
-,-,initial,-,B2,adjective,-
-,-,initially,-,B2,adverb,-
-,-,injury,-,B2,noun,body and health
-,-,injured,-,B2,adjective,body and health
-,-,inner,LOCATION,B2,adjective,describing things
-,-,inner,FEELINGS,B2,adjective,people: personality
-,-,innocent,NOT GUILTY,B2,adjective,crime
-,-,innocent,NO EXPERIENCE,B2,adjective,people: personality
-,-,innocent,NOT DESERVED,B2,adjective,crime
-,-,innocently,-,B2,adverb,"crime, people: personality"
-,-,input,IDEAS,B2,noun,-
-,-,input,COMPUTER,B2,noun,technology
-,-,inquire,-,B2,verb,communication
-,-,inside,FEELING,B2,adverb,people: personality
-,-,inside,UNDER SURFACE,B2,adjective,describing things
-,-,inside,INNER PART,B2,noun,describing things
-,-,insist,SAY FIRMLY,B2,verb,communication
-,-,inspector,PERSON WHO INSPECTS,B2,noun,work
-,-,inspector,POLICE,B2,noun,"crime, work"
-,-,inspiration,IDEAS,B2,noun,people: personality
-,-,inspire,ENCOURAGE,B2,verb,people: personality
-,-,inspire,FEELING,B2,verb,people: personality
-,-,inspire,PROVIDE IDEA,B2,verb,people: personality
-,-,instant,-,B2,adjective,-
-,-,instantly,-,B2,adverb,-
-,-,institute,-,B2,noun,"education, buildings"
-,-,institution,PLACE,B2,noun,buildings
-,-,institution,ORGANIZATION,B2,noun,"education, work"
-,-,insult,RUDE REMARK,B2,noun,communication
-,-,insult,-,B2,verb,communication
-,-,insurance,-,B2,noun,money
-,-,intellectual,THOUGHT,B2,adjective,people: personality
-,-,intelligence,-,B2,noun,people: personality
-,-,intensive,-,B2,adjective,-
-,-,intention,-,B2,noun,-
-,-,interact,-,B2,verb,"communication, people: actions"
-,-,interactive,COMPUTER GAMES,B2,adjective,technology
-,-,interfere,TRY TO CONTROL,B2,verb,people: actions
-,-,interior,-,B2,noun,-
-,-,internal,-,B2,adjective,-
-,-,interpret,LANGUAGE,B2,verb,communication
-,-,interrupt,STOP HAPPENING,B2,verb,-
-,-,interruption,-,B2,noun,-
-,-,intransitive,-,B2,adjective,-
-,-,introduce,SOMETHING NEW,B2,verb,people: actions
-,-,introduction,FIRST MEETING,B2,noun,"communication, relationships"
-,-,introduction,TEXT,B2,noun,communication
-,-,introduction,SOMETHING NEW,B2,noun,people: actions
-,-,introduction,BASIC KNOWLEDGE,B2,noun,education
-,-,invade,WAR,B2,verb,people: actions
-,-,invasion,WAR,B2,noun,people: actions
-,-,invent,NOT TRUE,B2,verb,communication
-,-,inventor,-,B2,noun,-
-,-,inverted commas,-,B2,noun,communication
-,-,invest,MONEY,B2,verb,"money, people: actions"
-,-,invest,"TIME/ENERGY, ETC.",B2,verb,people: actions
-,-,investigate,-,B2,verb,"crime, people: actions"
-,-,investigation,-,B2,noun,"crime, people: actions"
-,-,investigator,-,B2,noun,"crime, work"
-,-,investment,MONEY,B2,noun,money
-,-,investor,-,B2,noun,money
-,-,investment,"TIME/EFFORT, ETC.",B2,noun,-
-,-,invisible,-,B2,adjective,-
-,-,involve,TAKE PART,B2,verb,-
-,-,involvement,-,B2,noun,-
-,-,irregular,TIME,B2,adjective,-
-,-,irregular,SHAPE,B2,adjective,describing things
-,-,irresponsible,-,B2,adjective,people: personality
-,-,irritating,-,B2,adjective,people: personality
-,-,irritated,-,B2,adjective,people: personality
-,-,issue,MAGAZINE,B2,noun,arts and media
-,-,it,SEEM,B2,pronoun,-
-,-,itch,SKIN,B2,verb,body and health
-,-,item,NEWS,B2,noun,arts and media
-,-,jam,TRAFFIC,B2,noun,travel
-,-,jaw,-,B2,noun,body and health
-,-,jealous,WANTING SOMETHING,B2,adjective,people: personality
-,-,jealously,-,B2,adverb,people: personality
-,-,jewel,-,B2,noun,"clothes, natural world"
-,-,job,RESPONSIBILITY,B2,noun,work
-,-,joint,-,B2,adjective,-
-,-,journalism,-,B2,noun,"arts and media, work"
-,-,joy,HAPPINESS,B2,noun,people: personality
-,-,joy,CAUSE OF HAPPINESS,B2,noun,people: personality
-,-,judge,COURT,B2,noun,"crime, work"
-,-,judgment,OPINION,B2,noun,-
-,-,jump,FEAR,B2,verb,-
-,-,junior,LOW RANK,B2,adjective,-
-,-,junior,YOUNG PEOPLE,B2,adjective,-
-,-,junk food,-,B2,noun,food and drink
-,-,jury,COURT,B2,noun,crime
-,-,justice,FAIRNESS,B2,noun,-
-,-,justice,LAW,B2,noun,crime
-,-,justify,GIVE/BE REASON,B2,verb,communication
-,-,keep,FOOD,B2,verb,-
-,-,keep,ANIMALS,B2,verb,people: actions
-,-,key,KEYBOARD,B2,noun,technology
-,-,key,IMPORTANT,B2,adjective,describing things
-,-,kindness,-,B2,noun,people: personality
-,-,kingdom,COUNTRY,B2,noun,politics
-,-,kneel,-,B2,verb,people: actions
-,-,known,FAMILIAR,B2,adjective,-
-,-,lack,NOT HAVE,B2,verb,-
-,-,land,NOT SEA,B2,noun,natural world
-,-,landing,-,B2,noun,travel
-,-,landlady,-,B2,noun,-
-,-,landlord,-,B2,noun,-
-,-,lane,PART,B2,noun,travel
-,-,lane,ROAD,B2,noun,travel
-,-,lap,BODY,B2,noun,body and health
-,-,lap,SPORTS,B2,noun,shopping
-,-,largely,-,B2,adverb,communication
-,-,laser,-,B2,noun,technology
-,-,last,AFTER ALL OTHERS,B2,adverb,-
-,-,lastly,-,B2,adverb,-
-,-,last-minute,-,B2,adjective,-
-,-,the last minute,-,B2,noun,-
-,-,late,NEAR THE END,B2,adverb,-
-,-,later,IN THE FUTURE,B2,adjective,-
-,-,latter,-,B2,adjective,-
-,-,laughter,-,B2,noun,people: actions
-,-,launch,BEGIN,B2,verb,people: actions
-,-,launch,NEW PRODUCT,B2,verb,"people: actions, shopping"
-,-,laundry,-,B2,noun,-
-,-,law,RULE,B2,noun,crime
-,-,layer,-,B2,noun,-
-,-,laziness,-,B2,noun,people: personality
-,-,lazy,RELAXED,B2,adjective,-
-,-,lead,BE WINNING,B2,verb,shopping
-,-,lead,CONTROL,B2,verb,people: actions
-,-,lead,WINNING,B2,noun,shopping
-,-,leading,-,B2,adjective,-
-,-,leaflet,-,B2,noun,-
-,-,leak,LIQUID,B2,verb,-
-,-,leak,HOLE,B2,noun,-
-,-,learn,CHANGE BEHAVIOUR,B2,verb,people: personality
-,-,learner,-,B2,noun,education
-,-,learning,-,B2,noun,education
-,-,least,LESS,B2,pronoun,-
-,-,least,-,B2,determiner,describing things
-,-,leave,STAY IN SAME CONDITION,B2,verb,-
-,-,leek,-,B2,noun,food and drink
-,-,lecturer,-,B2,noun,"education, work"
-,-,legal,TO DO WITH LAW,B2,adjective,crime
-,-,legal,ALLOWED,B2,adjective,crime
-,-,legally,-,B2,adverb,crime
-,-,legend,STORY,B2,noun,communication
-,-,lend,BANK,B2,verb,"money, people: actions"
-,-,length,TIME,B2,noun,-
-,-,leopard,-,B2,noun,animals
-,-,lesson,EXPERIENCE,B2,noun,-
-,-,level,AMOUNT,B2,noun,describing things
-,-,level,HEIGHT,B2,noun,describing things
-,-,level,-,B2,adjective,describing things
-,-,liar,-,B2,noun,people: personality
-,-,liberty,FREEDOM,B2,noun,-
-,-,lick,-,B2,verb,people: actions
-,-,lid,-,B2,noun,-
-,-,life,PERSON'S EXISTENCE,B2,noun,-
-,-,life,ENERGY,B2,noun,people: personality
-,-,lifestyle,-,B2,noun,-
-,-,lifetime,-,B2,noun,-
-,-,light,MAKE BRIGHT,B2,verb,-
-,-,lighting,-,B2,noun,-
-,-,like,TYPICAL OF,B2,preposition,-
-,-,limit,-,B2,verb,people: actions
-,-,limited,WITHIN RANGE,B2,adjective,-
-,-,line,TELEPHONE,B2,noun,"communication, technology"
-,-,link,-,B2,verb,-
-,-,link,CONNECTION,B2,noun,-
-,-,list,-,B2,verb,communication
-,-,literally,-,B2,adverb,-
-,-,literary,-,B2,adjective,arts and media
-,-,litter,-,B2,noun,-
-,-,little,SHORT,B2,adjective,-
-,-,little,EMPHASIZE,B2,adjective,communication
-,-,liver,-,B2,noun,body and health
-,-,living,-,B2,adjective,-
-,-,living,-,B2,noun,"money, work"
-,-,load,AMOUNT CARRIED,B2,noun,describing things
-,-,load,VEHICLE,B2,verb,people: actions
-,-,load,MACHINE,B2,verb,"people: actions, technology"
-,-,loaf,-,B2,noun,food and drink
-,-,lobby,-,B2,noun,buildings
-,-,locate,FIND,B2,verb,people: actions
-,-,logical,-,B2,adjective,-
-,-,lonely,PLACE,B2,adjective,-
-,-,long-distance,-,B2,adjective,-
-,-,long-term,-,B2,adjective,-
-,-,look,DIRECTION,B2,verb,-
-,-,look,APPEARANCE,B2,noun,people: appearance
-,-,loose,NOT FIXED,B2,adjective,-
-,-,lose,TIME/OPPORTUNITY,B2,verb,-
-,-,loss,NOT HAVING,B2,noun,-
-,-,loss,DEATH,B2,noun,-
-,-,love,INTEREST,B2,noun,people: personality
-,-,low,BAD QUALITY,B2,adjective,describing things
-,-,low,SOUND,B2,adjective,-
-,-,lower,MOVE,B2,verb,people: actions
-,-,lower,REDUCE,B2,verb,-
-,-,loyalty,-,B2,noun,people: personality
-,-,loyal,-,B2,adjective,people: personality
-,-,luck,SUCCESS,B2,noun,-
-,-,lung,-,B2,noun,body and health
-,-,luxury,THING THAT GIVES PLEASURE,B2,noun,-
-,-,lyrics,-,B2,noun,arts and media
-,-,magic,SPECIAL QUALITY,B2,noun,-
-,-,magical,WONDERFUL,B2,adjective,-
-,-,magical,MAGIC,B2,adjective,-
-,-,maintain,KEEP IN GOOD CONDITION,B2,verb,people: actions
-,-,maintain,CONTINUE TO HAVE,B2,verb,-
-,-,maintenance,-,B2,noun,people: actions
-,-,major,-,B2,adjective,-
-,-,majority,-,B2,noun,describing things
-,-,make,EARN,B2,verb,"money, work"
-,-,maker,-,B2,noun,-
-,-,male,-,B2,noun,"animals, people: appearance"
-,-,man,PEOPLE,B2,noun,-
-,-,management,-,B2,noun,work
-,-,mankind,-,B2,noun,-
-,-,manner,WAY,B2,noun,-
-,-,manner,BEHAVIOUR,B2,noun,-
-,-,manual,WITH HANDS,B2,adjective,people: actions
-,-,manual,PHYSICAL WORK,B2,adjective,work
-,-,manual,-,B2,noun,communication
-,-,manufacture,-,B2,verb,work
-,-,manufacturer,-,B2,noun,work
-,-,manufacturing,-,B2,noun,work
-,-,marathon,-,B2,noun,shopping
-,-,mark,DIFFERENT AREA,B2,noun,-
-,-,mark,PIECE OF WORK,B2,verb,"education, people: actions"
-,-,mark,SHOW PLACE,B2,verb,communication
-,-,marketing,-,B2,noun,shopping
-,-,martial art,-,B2,noun,shopping
-,-,mask,-,B2,noun,clothes
-,-,massive,-,B2,adjective,describing things
-,-,master,IN CHARGE,B2,noun,-
-,-,match,STICK,B2,noun,-
-,-,material,PHYSICAL SUBSTANCE,B2,noun,-
-,-,mathematical,-,B2,adjective,-
-,-,matter,SITUATION,B2,noun,communication
-,-,mature,-,B2,adjective,people: personality
-,-,mayor,-,B2,noun,"politics, work"
-,-,mean,NOT KIND,B2,adjective,people: personality
-,-,mean,NOT GENEROUS,B2,adjective,people: personality
-,-,meaning,PURPOSE,B2,noun,-
-,-,means,METHOD,B2,noun,-
-,-,meaningful,WITH MEANING,B2,adjective,-
-,-,meaningful,USEFUL,B2,adjective,-
-,-,measure,FIND SIZE,B2,verb,"describing things, people: actions"
-,-,measure,METHOD,B2,noun,-
-,-,measurement,SIZE,B2,noun,describing things
-,-,mechanical,MACHINES,B2,adjective,technology
-,-,medal,-,B2,noun,-
-,-,medical,-,B2,adjective,body and health
-,-,medieval,-,B2,adjective,describing things
-,-,melt,-,B2,verb,-
-,-,memorable,-,B2,adjective,-
-,-,mental,-,B2,adjective,people: personality
-,-,mentally,-,B2,adverb,people: personality
-,-,mention,-,B2,noun,communication
-,-,mere,SMALL,B2,adjective,describing things
-,-,merely,ONLY,B2,adverb,describing things
-,-,mess,PROBLEMS,B2,noun,-
-,-,message,IDEA,B2,noun,-
-,-,microphone,-,B2,noun,technology
-,-,middle,CENTRAL,B2,adjective,describing things
-,-,mild,FOOD,B2,adjective,food and drink
-,-,military,-,B2,adjective,-
-,-,mine,UNDERGROUND,B2,noun,-
-,-,minister,-,B2,noun,"politics, work"
-,-,minor,-,B2,adjective,-
-,-,minority,LESS THAN HALF,B2,noun,describing things
-,-,mint,-,B2,noun,food and drink
-,-,miracle,-,B2,noun,-
-,-,miserable,UNPLEASANT,B2,adjective,people: personality
-,-,misery,-,B2,noun,people: personality
-,-,misleading,-,B2,adjective,communication
-,-,miss,FAIL TO DO,B2,verb,-
-,-,miss,NOT HIT,B2,verb,people: actions
-,-,mission,PURPOSE,B2,noun,-
-,-,mist,-,B2,noun,natural world
-,-,misty,-,B2,adjective,natural world
-,-,misunderstand,NOT UNDERSTAND,B2,verb,-
-,-,misunderstanding,-,B2,noun,-
-,-,mix,MEET,B2,verb,relationships
-,-,mixture,SUBSTANCE,B2,noun,-
-,-,mixture,STYLES/IDEAS,B2,noun,-
-,-,modest,NOT LARGE,B2,adjective,describing things
-,-,monitor,-,B2,noun,technology
-,-,monument,STRUCTURE,B2,noun,buildings
-,-,moonlight,-,B2,noun,natural world
-,-,moral, BELIEFS,B2,adjective,-
-,-,morally,-,B2,adverb,-
-,-,moreover,-,B2,adverb,communication
-,-,most,MORE,B2,pronoun,-
-,-,mother-in-law,-,B2,noun,relationships
-,-,motivated,-,B2,adjective,people: personality
-,-,motivation,-,B2,noun,people: personality
-,-,motor,-,B2,noun,"technology, travel"
-,-,motive,-,B2,noun,-
-,-,motorist,-,B2,noun,travel
-,-,move,FEELING,B2,verb,people: personality
-,-,move,TIME,B2,verb,-
-,-,movement,CHANGE OF POSITION,B2,noun,people: actions
-,-,moving,-,B2,adjective,people: personality
-,-,mud,-,B2,noun,natural world
-,-,muddy,-,B2,adjective,-
-,-,mumble,-,B2,verb,communication
-,-,muscle,IN BODY,B2,noun,body and health
-,-,musical,-,B2,noun,arts and media
-,-,must,LIKELY,B2,modal verb,-
-,-,mutter,-,B2,verb,communication
-,-,myself,EMPHASIS,B2,pronoun,-
-,-,mysterious,-,B2,adjective,-
-,-,myth,STORY,B2,noun,communication
-,-,nail,METAL,B2,noun,-
-,-,nail,BODY PART,B2,noun,body and health
-,-,naked,NO CLOTHES,B2,adjective,"clothes, people: appearance"
-,-,name,REPUTATION,B2,noun,people: personality
-,-,name,CHOOSE,B2,verb,-
-,-,narrowly,-,B2,adverb,-
-,-,nasty,ANGRY,B2,adjective,people: personality
-,-,nation,-,B2,noun,politics
-,-,nationwide,-,B2,adjective,-
-,-,nationwide,-,B2,adverb,-
-,-,native,PLACE BORN,B2,adjective,-
-,-,native,FIRST PEOPLE,B2,adjective,-
-,-,native speaker,-,B2,noun,communication
-,-,natural,EXPECTED,B2,adjective,-
-,-,naturally,NORMALLY,B2,adverb,-
-,-,naturally,AS EXPECTED,B2,adverb,-
-,-,nature,CHARACTER,B2,noun,people: personality
-,-,naughty,-,B2,adjective,people: personality
-,-,navy,-,B2,noun,-
-,-,near,TIME,B2,preposition,-
-,-,near,TIME,B2,adverb,-
-,-,necessarily,-,B2,adverb,communication
-,-,need,NECESSARY THING,B2,noun,-
-,-,needle,SEWING,B2,noun,-
-,-,negative,BAD,B2,adjective,describing things
-,-,negative,NO,B2,adjective,communication
-,-,negatively,-,B2,adverb,describing things
-,-,neighbour,BEING NEAR,B2,noun,-
-,-,neighbouring,-,B2,adjective,-
-,-,neither,-,B2,pronoun,-
-,-,neither,-,B2,adverb,-
-,-,nerves,NERVOUS,B2,noun,people: personality
-,-,nervously,-,B2,adverb,people: personality
-,-,network,CONNECTED PARTS,B2,noun,-
-,-,network,COMPUTERS,B2,noun,technology
-,-,never,NOT,B2,adverb,-
-,-,nevertheless,-,B2,adverb,communication
-,-,newly,-,B2,adverb,-
-,-,next,THING FOLLOWING,B2,pronoun,-
-,-,nicely,WELL,B2,adverb,describing things
-,-,nicely,PLEASANTLY,B2,adverb,people: personality
-,-,nod,-,B2,verb,"communication, people: actions"
-,-,nonsense,SILLY,B2,noun,communication
-,-,non-smoking,-,B2,adjective,body and health
-,-,nor,-,B2,adverb,-
-,-,normally,ORDINARY,B2,adverb,-
-,-,note,EXPLANATION,B2,noun,-
-,-,novelist,-,B2,noun,"arts and media, work"
-,-,now,LENGTH OF TIME,B2,adverb,-
-,-,now,-,B2,conjunction,-
-,-,nuclear,POWER,B2,adjective,-
-,-,nuclear,WEAPONS,B2,adjective,-
-,-,nuisance,-,B2,noun,people: personality
-,-,nursery,-,B2,noun,education
-,-,nut,-,B2,noun,"food and drink, natural world"
-,-,oak,-,B2,noun,natural world
-,-,obey,-,B2,verb,people: actions
-,-,object,-,B2,verb,communication
-,-,objection,-,B2,noun,communication
-,-,objective,-,B2,noun,-
-,-,objective,-,B2,adjective,people: personality
-,-,obligation,-,B2,noun,-
